,datadate,datatime,ticker,exchangecd,lastprice,volume,side
43,20161121,09:32:06,300559,XSHE,93.02,7300,S
44,20161121,09:32:09,300559,XSHE,93.31,10200,B
45,20161121,09:32:12,300559,XSHE,93.31,18300,B
46,20161121,09:32:15,300559,XSHE,93.0,19000,S
47,20161121,09:32:18,300559,XSHE,92.55,16800,S
48,20161121,09:32:21,300559,XSHE,92.84,12400,B
49,20161121,09:32:24,300559,XSHE,93.0,23900,B
50,20161121,09:32:27,300559,XSHE,92.55,24100,S
51,20161121,09:32:30,300559,XSHE,92.55,16900,S
52,20161121,09:32:33,300559,XSHE,92.55,23200,S
53,20161121,09:32:36,300559,XSHE,92.84,32300,B
54,20161121,09:32:39,300559,XSHE,92.5,14500,S
55,20161121,09:32:42,300559,XSHE,92.5,16400,S
56,20161121,09:32:45,300559,XSHE,92.51,21700,B
57,20161121,09:32:48,300559,XSHE,92.5,25200,S
58,20161121,09:32:51,300559,XSHE,92.42,18200,S
59,20161121,09:32:54,300559,XSHE,92.39,41800,S
60,20161121,09:32:57,300559,XSHE,92.5,17700,B
61,20161121,09:33:00,300559,XSHE,92.38,17400,S
62,20161121,09:33:03,300559,XSHE,92.0,8100,S
63,20161121,09:33:06,300559,XSHE,92.15,12000,B
64,20161121,09:33:09,300559,XSHE,92.16,7800,B
65,20161121,09:33:12,300559,XSHE,92.1,23800,S
66,20161121,09:33:15,300559,XSHE,92.35,15000,B
67,20161121,09:33:18,300559,XSHE,92.25,22100,S
68,20161121,09:33:21,300559,XSHE,92.2,39900,S
69,20161121,09:33:24,300559,XSHE,92.3,26342,B
70,20161121,09:33:27,300559,XSHE,92.02,42858,S
71,20161121,09:33:30,300559,XSHE,92.38,60200,B
72,20161121,09:33:33,300559,XSHE,92.38,28400,S
73,20161121,09:33:36,300559,XSHE,92.38,33800,S
74,20161121,09:33:39,300559,XSHE,92.41,28200,B
75,20161121,09:33:42,300559,XSHE,92.25,13590,S
76,20161121,09:33:45,300559,XSHE,92.25,28010,B
77,20161121,09:33:48,300559,XSHE,92.38,18200,B
78,20161121,09:33:51,300559,XSHE,92.03,10600,S
79,20161121,09:33:54,300559,XSHE,92.1,7500,B
80,20161121,09:33:57,300559,XSHE,92.35,10000,B
81,20161121,09:34:00,300559,XSHE,92.38,13900,B
82,20161121,09:34:03,300559,XSHE,92.1,14100,S
83,20161121,09:34:06,300559,XSHE,92.25,9400,B
84,20161121,09:34:09,300559,XSHE,92.3,14800,B
85,20161121,09:34:12,300559,XSHE,92.06,14400,S
86,20161121,09:34:15,300559,XSHE,92.1,13500,B
87,20161121,09:34:18,300559,XSHE,92.1,8700,B
88,20161121,09:34:21,300559,XSHE,92.06,15600,S
89,20161121,09:34:24,300559,XSHE,92.1,12600,B
90,20161121,09:34:27,300559,XSHE,92.05,10800,S
91,20161121,09:34:30,300559,XSHE,92.05,11400,S
92,20161121,09:34:33,300559,XSHE,92.1,15564,B
93,20161121,09:34:36,300559,XSHE,92.2,16800,B
94,20161121,09:34:39,300559,XSHE,92.06,15000,S
95,20161121,09:34:42,300559,XSHE,92.1,7800,B
96,20161121,09:34:45,300559,XSHE,92.1,12100,B
97,20161121,09:34:48,300559,XSHE,92.2,17800,B
98,20161121,09:34:51,300559,XSHE,92.1,8800,S
99,20161121,09:34:54,300559,XSHE,92.1,16700,S
100,20161121,09:34:57,300559,XSHE,92.09,16200,S
101,20161121,09:35:00,300559,XSHE,92.1,13000,B
102,20161121,09:35:03,300559,XSHE,92.1,13700,S
103,20161121,09:35:06,300559,XSHE,92.06,20300,S
104,20161121,09:35:09,300559,XSHE,92.1,16000,B
105,20161121,09:35:12,300559,XSHE,92.14,21014,B
106,20161121,09:35:15,300559,XSHE,92.24,17100,B
107,20161121,09:35:18,300559,XSHE,92.14,9333,S
108,20161121,09:35:21,300559,XSHE,92.19,11900,B
109,20161121,09:35:24,300559,XSHE,92.14,18445,S
110,20161121,09:35:27,300559,XSHE,92.25,12700,B
111,20161121,09:35:30,300559,XSHE,92.15,15400,S
112,20161121,09:35:33,300559,XSHE,92.21,11800,B
113,20161121,09:35:36,300559,XSHE,92.1,25700,S
114,20161121,09:35:39,300559,XSHE,92.24,11400,B
115,20161121,09:35:42,300559,XSHE,92.24,14400,B
116,20161121,09:35:45,300559,XSHE,92.22,8700,S
117,20161121,09:35:48,300559,XSHE,92.19,12100,S
118,20161121,09:35:51,300559,XSHE,92.25,21300,B
119,20161121,09:35:54,300559,XSHE,92.26,15300,B
120,20161121,09:35:57,300559,XSHE,92.18,11200,S
121,20161121,09:36:00,300559,XSHE,92.29,8900,B
122,20161121,09:36:03,300559,XSHE,92.2,8000,S
123,20161121,09:36:06,300559,XSHE,92.25,12200,B
124,20161121,09:36:09,300559,XSHE,92.25,8900,S
125,20161121,09:36:12,300559,XSHE,92.25,10800,S
126,20161121,09:36:15,300559,XSHE,92.25,12200,S
127,20161121,09:36:18,300559,XSHE,92.25,9200,B
128,20161121,09:36:21,300559,XSHE,92.29,10000,B
129,20161121,09:36:24,300559,XSHE,92.32,11339,B
130,20161121,09:36:27,300559,XSHE,92.32,11700,S
131,20161121,09:36:30,300559,XSHE,92.35,10900,B
132,20161121,09:36:33,300559,XSHE,92.34,7300,S
133,20161121,09:36:36,300559,XSHE,92.38,8300,B
134,20161121,09:36:39,300559,XSHE,92.39,14400,B
135,20161121,09:36:42,300559,XSHE,92.38,5600,S
136,20161121,09:36:45,300559,XSHE,92.38,4500,S
137,20161121,09:36:48,300559,XSHE,92.5,23800,B
138,20161121,09:36:51,300559,XSHE,92.51,3000,B
139,20161121,09:36:54,300559,XSHE,92.41,6800,S
140,20161121,09:36:57,300559,XSHE,92.55,5100,B
141,20161121,09:37:00,300559,XSHE,92.55,6900,B
142,20161121,09:37:03,300559,XSHE,92.52,8900,S
143,20161121,09:37:06,300559,XSHE,92.51,6400,S
144,20161121,09:37:09,300559,XSHE,92.55,5500,B
145,20161121,09:37:12,300559,XSHE,92.55,5000,S
146,20161121,09:37:15,300559,XSHE,92.78,9600,B
147,20161121,09:37:18,300559,XSHE,92.63,7400,S
148,20161121,09:37:21,300559,XSHE,92.59,4400,S
149,20161121,09:37:24,300559,XSHE,92.77,5300,B
150,20161121,09:37:27,300559,XSHE,92.8,3700,B
151,20161121,09:37:30,300559,XSHE,92.9,4400,B
152,20161121,09:37:33,300559,XSHE,92.8,5600,S
153,20161121,09:37:36,300559,XSHE,92.8,4900,S
154,20161121,09:37:39,300559,XSHE,92.84,8700,B
155,20161121,09:37:42,300559,XSHE,92.88,2032,B
156,20161121,09:37:45,300559,XSHE,92.81,4300,S
157,20161121,09:37:48,300559,XSHE,93.0,4300,B
158,20161121,09:37:51,300559,XSHE,93.0,20077,S
159,20161121,09:37:54,300559,XSHE,93.09,7815,B
160,20161121,09:37:57,300559,XSHE,93.0,8700,S
161,20161121,09:38:00,300559,XSHE,93.09,5300,B
162,20161121,09:38:03,300559,XSHE,93.01,4900,S
163,20161121,09:38:06,300559,XSHE,93.06,4000,B
164,20161121,09:38:09,300559,XSHE,93.1,3400,B
165,20161121,09:38:12,300559,XSHE,93.25,9500,B
166,20161121,09:38:15,300559,XSHE,93.23,9700,S
167,20161121,09:38:18,300559,XSHE,93.3,10500,B
168,20161121,09:38:21,300559,XSHE,93.31,6454,B
169,20161121,09:38:24,300559,XSHE,93.31,5300,S
170,20161121,09:38:27,300559,XSHE,93.39,4700,B
171,20161121,09:38:30,300559,XSHE,93.36,4500,S
172,20161121,09:38:33,300559,XSHE,93.38,7800,B
173,20161121,09:38:36,300559,XSHE,93.31,8600,S
174,20161121,09:38:39,300559,XSHE,93.41,5000,B
175,20161121,09:38:42,300559,XSHE,93.38,8000,S
176,20161121,09:38:45,300559,XSHE,93.4,9900,B
177,20161121,09:38:48,300559,XSHE,93.38,7200,S
178,20161121,09:38:51,300559,XSHE,93.38,4400,B
179,20161121,09:38:54,300559,XSHE,93.41,13000,B
180,20161121,09:38:57,300559,XSHE,93.35,9200,S
181,20161121,09:39:00,300559,XSHE,93.33,3800,S
182,20161121,09:39:03,300559,XSHE,93.3,12000,S
183,20161121,09:39:06,300559,XSHE,93.3,6100,B
184,20161121,09:39:09,300559,XSHE,93.3,3500,B
185,20161121,09:39:12,300559,XSHE,93.25,4600,S
186,20161121,09:39:15,300559,XSHE,93.2,9246,S
187,20161121,09:39:18,300559,XSHE,93.02,5000,S
188,20161121,09:39:21,300559,XSHE,93.01,4100,S
189,20161121,09:39:24,300559,XSHE,93.0,6100,S
190,20161121,09:39:27,300559,XSHE,92.98,3700,S
191,20161121,09:39:30,300559,XSHE,93.02,12400,B
192,20161121,09:39:33,300559,XSHE,92.87,3500,S
193,20161121,09:39:36,300559,XSHE,92.96,3200,B
194,20161121,09:39:39,300559,XSHE,92.82,2400,S
195,20161121,09:39:42,300559,XSHE,92.8,3900,S
196,20161121,09:39:45,300559,XSHE,92.78,4500,S
197,20161121,09:39:48,300559,XSHE,92.64,3200,S
198,20161121,09:39:51,300559,XSHE,92.64,3500,S
199,20161121,09:39:54,300559,XSHE,92.64,9300,S
200,20161121,09:39:57,300559,XSHE,92.6,4100,S
201,20161121,09:40:00,300559,XSHE,92.6,3000,B
202,20161121,09:40:03,300559,XSHE,92.54,3900,S
203,20161121,09:40:06,300559,XSHE,92.54,8100,S
204,20161121,09:40:09,300559,XSHE,92.54,5700,B
205,20161121,09:40:12,300559,XSHE,92.43,5000,S
206,20161121,09:40:15,300559,XSHE,92.41,4400,S
207,20161121,09:40:18,300559,XSHE,92.54,14700,B
208,20161121,09:40:21,300559,XSHE,92.4,2100,S
209,20161121,09:40:24,300559,XSHE,92.4,3600,B
210,20161121,09:40:27,300559,XSHE,92.42,11800,B
211,20161121,09:40:30,300559,XSHE,92.4,7400,S
212,20161121,09:40:33,300559,XSHE,92.35,6200,S
213,20161121,09:40:36,300559,XSHE,92.35,5300,B
214,20161121,09:40:39,300559,XSHE,92.35,2600,B
215,20161121,09:40:42,300559,XSHE,92.35,5100,B
216,20161121,09:40:45,300559,XSHE,92.3,9200,S
217,20161121,09:40:48,300559,XSHE,92.32,7000,B
218,20161121,09:40:51,300559,XSHE,92.3,12800,S
219,20161121,09:40:54,300559,XSHE,92.31,16900,B
220,20161121,09:40:57,300559,XSHE,92.27,7361,S
221,20161121,09:41:00,300559,XSHE,92.29,3300,B
222,20161121,09:41:03,300559,XSHE,92.25,9100,S
223,20161121,09:41:06,300559,XSHE,92.24,4000,S
224,20161121,09:41:09,300559,XSHE,92.3,3500,B
225,20161121,09:41:12,300559,XSHE,92.27,6400,S
226,20161121,09:41:15,300559,XSHE,92.28,10700,B
227,20161121,09:41:18,300559,XSHE,92.2,5300,S
228,20161121,09:41:21,300559,XSHE,92.29,18400,B
229,20161121,09:41:24,300559,XSHE,92.2,5500,S
230,20161121,09:41:27,300559,XSHE,92.21,6400,B
231,20161121,09:41:30,300559,XSHE,92.2,7800,S
232,20161121,09:41:33,300559,XSHE,92.2,6400,S
233,20161121,09:41:36,300559,XSHE,92.2,3400,B
234,20161121,09:41:39,300559,XSHE,92.2,11800,B
235,20161121,09:41:42,300559,XSHE,92.15,2600,S
236,20161121,09:41:45,300559,XSHE,92.14,6600,S
237,20161121,09:41:48,300559,XSHE,92.16,3600,B
238,20161121,09:41:51,300559,XSHE,92.2,12300,B
239,20161121,09:41:54,300559,XSHE,92.12,3400,S
240,20161121,09:41:57,300559,XSHE,92.1,3600,S
241,20161121,09:42:00,300559,XSHE,92.14,3100,B
242,20161121,09:42:03,300559,XSHE,92.11,1500,S
243,20161121,09:42:06,300559,XSHE,92.1,8300,S
244,20161121,09:42:09,300559,XSHE,92.08,6600,S
245,20161121,09:42:12,300559,XSHE,92.1,5400,B
246,20161121,09:42:15,300559,XSHE,92.08,3500,S
247,20161121,09:42:18,300559,XSHE,92.07,3200,S
248,20161121,09:42:21,300559,XSHE,92.1,10800,B
249,20161121,09:42:24,300559,XSHE,92.1,10900,B
250,20161121,09:42:27,300559,XSHE,92.03,2600,S
251,20161121,09:42:30,300559,XSHE,92.02,20100,S
252,20161121,09:42:33,300559,XSHE,92.06,14300,B
253,20161121,09:42:36,300559,XSHE,92.02,3800,S
254,20161121,09:42:39,300559,XSHE,92.05,11200,B
255,20161121,09:42:42,300559,XSHE,92.02,9500,S
256,20161121,09:42:45,300559,XSHE,92.01,7300,S
257,20161121,09:42:48,300559,XSHE,92.0,7900,S
258,20161121,09:42:51,300559,XSHE,92.02,10654,B
259,20161121,09:42:54,300559,XSHE,92.01,14900,S
260,20161121,09:42:57,300559,XSHE,92.0,11000,S
261,20161121,09:43:00,300559,XSHE,92.01,13800,B
262,20161121,09:43:03,300559,XSHE,92.0,5000,S
263,20161121,09:43:06,300559,XSHE,92.01,10100,B
264,20161121,09:43:09,300559,XSHE,91.99,9300,S
265,20161121,09:43:12,300559,XSHE,92.0,3400,B
266,20161121,09:43:15,300559,XSHE,91.99,3700,S
267,20161121,09:43:18,300559,XSHE,91.95,11346,S
268,20161121,09:43:21,300559,XSHE,91.9,1400,S
269,20161121,09:43:24,300559,XSHE,91.99,3000,B
270,20161121,09:43:27,300559,XSHE,91.95,4700,S
271,20161121,09:43:30,300559,XSHE,91.88,1800,S
272,20161121,09:43:33,300559,XSHE,91.8,2700,S
273,20161121,09:43:36,300559,XSHE,91.86,1500,B
274,20161121,09:43:39,300559,XSHE,91.8,1700,S
275,20161121,09:43:42,300559,XSHE,91.73,1000,S
276,20161121,09:43:45,300559,XSHE,91.73,1200,S
277,20161121,09:43:48,300559,XSHE,91.68,3100,S
278,20161121,09:43:51,300559,XSHE,91.69,1600,B
279,20161121,09:43:54,300559,XSHE,91.66,1200,S
280,20161121,09:43:57,300559,XSHE,91.6,2500,S
281,20161121,09:44:00,300559,XSHE,91.63,2700,B
282,20161121,09:44:03,300559,XSHE,91.6,6500,S
283,20161121,09:44:06,300559,XSHE,91.56,4200,S
284,20161121,09:44:09,300559,XSHE,91.5,4200,S
285,20161121,09:44:12,300559,XSHE,91.5,3200,B
286,20161121,09:44:15,300559,XSHE,91.35,4700,S
287,20161121,09:44:18,300559,XSHE,91.49,3500,B
288,20161121,09:44:21,300559,XSHE,91.45,3000,S
289,20161121,09:44:24,300559,XSHE,91.4,3600,S
290,20161121,09:44:27,300559,XSHE,91.4,11700,S
291,20161121,09:44:30,300559,XSHE,91.35,9300,S
292,20161121,09:44:33,300559,XSHE,91.3,6300,S
293,20161121,09:44:36,300559,XSHE,91.23,3800,S
294,20161121,09:44:39,300559,XSHE,91.32,3300,B
295,20161121,09:44:42,300559,XSHE,91.28,4000,S
296,20161121,09:44:45,300559,XSHE,91.23,3700,S
297,20161121,09:44:48,300559,XSHE,91.2,4300,S
298,20161121,09:44:51,300559,XSHE,91.2,7800,B
299,20161121,09:44:54,300559,XSHE,91.18,6900,S
300,20161121,09:44:57,300559,XSHE,91.18,7500,B
301,20161121,09:45:00,300559,XSHE,91.16,11700,S
302,20161121,09:45:03,300559,XSHE,91.17,7900,B
303,20161121,09:45:06,300559,XSHE,91.01,3500,S
304,20161121,09:45:09,300559,XSHE,91.05,7400,B
305,20161121,09:45:12,300559,XSHE,91.05,6400,B
306,20161121,09:45:15,300559,XSHE,91.01,9500,S
307,20161121,09:45:18,300559,XSHE,91.03,13700,B
308,20161121,09:45:21,300559,XSHE,91.01,15600,S
309,20161121,09:45:24,300559,XSHE,91.01,13300,B
310,20161121,09:45:27,300559,XSHE,91.0,4300,S
311,20161121,09:45:30,300559,XSHE,91.0,6200,B
312,20161121,09:45:33,300559,XSHE,91.0,7100,B
313,20161121,09:45:36,300559,XSHE,90.85,5500,S
314,20161121,09:45:39,300559,XSHE,90.88,7900,B
315,20161121,09:45:42,300559,XSHE,90.85,4000,S
316,20161121,09:45:45,300559,XSHE,90.81,14800,S
317,20161121,09:45:48,300559,XSHE,90.85,9000,B
318,20161121,09:45:51,300559,XSHE,90.8,2700,S
319,20161121,09:45:54,300559,XSHE,90.82,11400,B
320,20161121,09:45:57,300559,XSHE,90.73,3900,S
321,20161121,09:46:00,300559,XSHE,90.67,4900,S
322,20161121,09:46:03,300559,XSHE,90.73,5100,B
323,20161121,09:46:06,300559,XSHE,90.7,3300,S
324,20161121,09:46:09,300559,XSHE,90.66,6600,S
325,20161121,09:46:12,300559,XSHE,90.55,4100,S
326,20161121,09:46:15,300559,XSHE,90.61,6500,B
327,20161121,09:46:18,300559,XSHE,90.58,12600,S
328,20161121,09:46:21,300559,XSHE,90.54,6900,S
329,20161121,09:46:24,300559,XSHE,90.54,15200,S
330,20161121,09:46:27,300559,XSHE,90.66,28800,B
331,20161121,09:46:30,300559,XSHE,90.61,12890,S
332,20161121,09:46:33,300559,XSHE,90.61,21100,B
333,20161121,09:46:36,300559,XSHE,90.54,18900,S
334,20161121,09:46:39,300559,XSHE,90.56,9300,B
335,20161121,09:46:42,300559,XSHE,90.61,18600,B
336,20161121,09:46:45,300559,XSHE,90.56,9400,S
337,20161121,09:46:48,300559,XSHE,90.58,17400,B
338,20161121,09:46:51,300559,XSHE,90.63,11410,B
339,20161121,09:46:54,300559,XSHE,90.58,8600,S
340,20161121,09:46:57,300559,XSHE,90.6,16800,B
341,20161121,09:47:00,300559,XSHE,90.58,8417,S
342,20161121,09:47:03,300559,XSHE,90.74,16700,B
343,20161121,09:47:06,300559,XSHE,90.7,12100,S
344,20161121,09:47:09,300559,XSHE,90.68,6400,S
345,20161121,09:47:12,300559,XSHE,90.61,20300,S
346,20161121,09:47:15,300559,XSHE,90.85,2800,B
347,20161121,09:47:18,300559,XSHE,90.8,5700,S
348,20161121,09:47:21,300559,XSHE,90.85,26700,B
349,20161121,09:47:24,300559,XSHE,91.0,8429,B
350,20161121,09:47:27,300559,XSHE,91.05,3100,B
351,20161121,09:47:30,300559,XSHE,91.0,8800,S
352,20161121,09:47:33,300559,XSHE,91.04,1800,B
353,20161121,09:47:36,300559,XSHE,91.09,3800,B
354,20161121,09:47:39,300559,XSHE,91.16,4100,B
355,20161121,09:47:42,300559,XSHE,91.15,13200,S
356,20161121,09:47:45,300559,XSHE,91.23,2500,B
357,20161121,09:47:48,300559,XSHE,91.19,2400,S
358,20161121,09:47:51,300559,XSHE,91.35,5200,B
359,20161121,09:47:54,300559,XSHE,91.3,2300,S
360,20161121,09:47:57,300559,XSHE,91.25,3200,S
361,20161121,09:48:00,300559,XSHE,91.4,3300,B
362,20161121,09:48:03,300559,XSHE,91.4,2400,B
363,20161121,09:48:06,300559,XSHE,91.4,1700,B
364,20161121,09:48:09,300559,XSHE,91.4,5900,B
365,20161121,09:48:12,300559,XSHE,91.41,5100,B
366,20161121,09:48:15,300559,XSHE,91.49,5300,B
367,20161121,09:48:18,300559,XSHE,91.4,3900,S
368,20161121,09:48:21,300559,XSHE,91.41,4300,B
369,20161121,09:48:24,300559,XSHE,91.5,9200,B
370,20161121,09:48:27,300559,XSHE,91.4,3400,S
371,20161121,09:48:30,300559,XSHE,91.49,3100,B
372,20161121,09:48:33,300559,XSHE,91.6,2600,B
373,20161121,09:48:36,300559,XSHE,91.55,3000,S
374,20161121,09:48:39,300559,XSHE,91.58,1900,B
375,20161121,09:48:42,300559,XSHE,91.6,4800,B
376,20161121,09:48:45,300559,XSHE,91.59,5000,S
377,20161121,09:48:48,300559,XSHE,91.6,4800,B
378,20161121,09:48:51,300559,XSHE,91.63,4700,B
379,20161121,09:48:54,300559,XSHE,91.6,3600,S
380,20161121,09:48:57,300559,XSHE,91.6,4500,S
381,20161121,09:49:00,300559,XSHE,91.66,3600,B
382,20161121,09:49:03,300559,XSHE,91.66,2500,B
383,20161121,09:49:06,300559,XSHE,91.66,3000,S
384,20161121,09:49:09,300559,XSHE,91.78,4100,B
385,20161121,09:49:12,300559,XSHE,91.7,5500,S
386,20161121,09:49:15,300559,XSHE,91.68,1700,S
387,20161121,09:49:18,300559,XSHE,91.8,4000,B
388,20161121,09:49:21,300559,XSHE,91.8,4700,S
389,20161121,09:49:24,300559,XSHE,91.8,5000,S
390,20161121,09:49:27,300559,XSHE,91.8,3200,S
391,20161121,09:49:30,300559,XSHE,91.85,2600,B
392,20161121,09:49:33,300559,XSHE,91.83,3150,S
393,20161121,09:49:36,300559,XSHE,91.87,3700,B
394,20161121,09:49:39,300559,XSHE,91.83,2000,S
395,20161121,09:49:42,300559,XSHE,91.88,3000,B
396,20161121,09:49:45,300559,XSHE,91.9,4500,B
397,20161121,09:49:48,300559,XSHE,91.88,2900,S
398,20161121,09:49:51,300559,XSHE,91.93,2200,B
399,20161121,09:49:54,300559,XSHE,91.93,3000,S
400,20161121,09:49:57,300559,XSHE,91.94,2900,B
401,20161121,09:50:00,300559,XSHE,91.93,3100,S
402,20161121,09:50:03,300559,XSHE,91.95,3900,B
403,20161121,09:50:06,300559,XSHE,91.98,4100,B
404,20161121,09:50:09,300559,XSHE,91.97,5400,S
405,20161121,09:50:12,300559,XSHE,91.97,5200,B
406,20161121,09:50:15,300559,XSHE,91.97,3100,S
407,20161121,09:50:18,300559,XSHE,91.97,7600,S
408,20161121,09:50:21,300559,XSHE,91.97,7900,B
409,20161121,09:50:24,300559,XSHE,91.98,3400,B
410,20161121,09:50:27,300559,XSHE,91.96,3900,S
411,20161121,09:50:30,300559,XSHE,91.93,9000,S
412,20161121,09:50:33,300559,XSHE,91.96,5000,B
413,20161121,09:50:36,300559,XSHE,91.9,1400,S
414,20161121,09:50:39,300559,XSHE,91.96,8000,B
415,20161121,09:50:42,300559,XSHE,91.96,8800,S
416,20161121,09:50:45,300559,XSHE,91.87,6600,S
417,20161121,09:50:48,300559,XSHE,91.85,2100,S
418,20161121,09:50:51,300559,XSHE,91.9,5700,B
419,20161121,09:50:54,300559,XSHE,91.88,3400,S
420,20161121,09:50:57,300559,XSHE,91.8,4400,S
421,20161121,09:51:00,300559,XSHE,91.78,550,S
422,20161121,09:51:03,300559,XSHE,91.8,3200,B
423,20161121,09:51:06,300559,XSHE,91.75,3800,S
424,20161121,09:51:09,300559,XSHE,91.7,800,S
425,20161121,09:51:12,300559,XSHE,91.66,1500,S
426,20161121,09:51:15,300559,XSHE,91.66,2600,B
427,20161121,09:51:18,300559,XSHE,91.63,4200,S
428,20161121,09:51:21,300559,XSHE,91.63,2900,B
429,20161121,09:51:24,300559,XSHE,91.62,3100,S
430,20161121,09:51:27,300559,XSHE,91.55,200,S
431,20161121,09:51:30,300559,XSHE,91.52,2800,S
432,20161121,09:51:33,300559,XSHE,91.51,1600,S
433,20161121,09:51:36,300559,XSHE,91.5,7600,S
434,20161121,09:51:39,300559,XSHE,91.4,2700,S
435,20161121,09:51:42,300559,XSHE,91.45,1100,B
436,20161121,09:51:45,300559,XSHE,91.48,3800,B
437,20161121,09:51:48,300559,XSHE,91.4,3600,S
438,20161121,09:51:51,300559,XSHE,91.4,7500,S
439,20161121,09:51:54,300559,XSHE,91.42,7200,B
440,20161121,09:51:57,300559,XSHE,91.38,7000,S
441,20161121,09:52:00,300559,XSHE,91.4,4100,B
442,20161121,09:52:03,300559,XSHE,91.35,600,S
443,20161121,09:52:06,300559,XSHE,91.35,1700,S
444,20161121,09:52:09,300559,XSHE,91.3,6200,S
445,20161121,09:52:12,300559,XSHE,91.23,4300,S
446,20161121,09:52:15,300559,XSHE,91.3,2200,B
448,20161121,09:52:21,300559,XSHE,91.23,600,S
449,20161121,09:52:24,300559,XSHE,91.23,1600,B
450,20161121,09:52:27,300559,XSHE,91.23,3200,B
451,20161121,09:52:30,300559,XSHE,91.15,1700,S
452,20161121,09:52:33,300559,XSHE,91.21,3700,B
453,20161121,09:52:36,300559,XSHE,91.15,2200,S
454,20161121,09:52:39,300559,XSHE,91.15,4700,S
455,20161121,09:52:42,300559,XSHE,91.13,10700,S
456,20161121,09:52:45,300559,XSHE,91.13,4700,S
457,20161121,09:52:48,300559,XSHE,91.13,1700,S
458,20161121,09:52:51,300559,XSHE,91.1,3600,S
459,20161121,09:52:54,300559,XSHE,91.1,1700,B
460,20161121,09:52:57,300559,XSHE,91.08,2600,S
461,20161121,09:53:00,300559,XSHE,91.1,2700,B
462,20161121,09:53:03,300559,XSHE,91.07,800,S
463,20161121,09:53:06,300559,XSHE,91.05,2200,S
464,20161121,09:53:09,300559,XSHE,91.02,2000,S
465,20161121,09:53:12,300559,XSHE,91.02,4200,B
466,20161121,09:53:15,300559,XSHE,91.0,1500,S
467,20161121,09:53:18,300559,XSHE,91.02,4000,B
468,20161121,09:53:21,300559,XSHE,91.02,10100,S
469,20161121,09:53:24,300559,XSHE,90.88,7200,S
470,20161121,09:53:27,300559,XSHE,91.0,800,B
471,20161121,09:53:30,300559,XSHE,91.0,1900,B
472,20161121,09:53:33,300559,XSHE,91.0,1700,B
473,20161121,09:53:36,300559,XSHE,90.88,1100,S
474,20161121,09:53:39,300559,XSHE,90.88,1500,S
475,20161121,09:53:42,300559,XSHE,90.88,2200,B
476,20161121,09:53:45,300559,XSHE,90.88,3400,B
477,20161121,09:53:48,300559,XSHE,90.88,2400,B
478,20161121,09:53:51,300559,XSHE,90.88,3500,B
479,20161121,09:53:54,300559,XSHE,90.87,4900,S
480,20161121,09:53:57,300559,XSHE,90.85,5000,S
481,20161121,09:54:00,300559,XSHE,90.85,5600,S
482,20161121,09:54:03,300559,XSHE,90.85,8800,S
483,20161121,09:54:06,300559,XSHE,90.9,5400,B
484,20161121,09:54:09,300559,XSHE,90.85,3500,S
485,20161121,09:54:12,300559,XSHE,90.81,1800,S
486,20161121,09:54:15,300559,XSHE,90.85,4000,B
487,20161121,09:54:18,300559,XSHE,90.85,9400,S
488,20161121,09:54:21,300559,XSHE,90.85,1900,S
489,20161121,09:54:24,300559,XSHE,90.85,5200,B
490,20161121,09:54:27,300559,XSHE,90.8,4607,S
491,20161121,09:54:30,300559,XSHE,90.86,5200,B
492,20161121,09:54:33,300559,XSHE,90.85,4600,S
493,20161121,09:54:36,300559,XSHE,90.85,2100,S
494,20161121,09:54:39,300559,XSHE,90.85,3400,S
495,20161121,09:54:42,300559,XSHE,90.98,4600,B
496,20161121,09:54:45,300559,XSHE,90.87,3200,S
497,20161121,09:54:48,300559,XSHE,90.86,4600,S
498,20161121,09:54:51,300559,XSHE,90.82,6200,S
499,20161121,09:54:54,300559,XSHE,90.88,3900,B
500,20161121,09:54:57,300559,XSHE,90.98,2900,B
501,20161121,09:55:00,300559,XSHE,90.99,4800,B
502,20161121,09:55:03,300559,XSHE,90.99,3200,B
503,20161121,09:55:06,300559,XSHE,91.0,2800,B
504,20161121,09:55:09,300559,XSHE,90.99,3800,S
505,20161121,09:55:12,300559,XSHE,90.91,3500,S
506,20161121,09:55:15,300559,XSHE,91.0,15300,B
507,20161121,09:55:18,300559,XSHE,90.9,400,S
508,20161121,09:55:21,300559,XSHE,91.0,9600,B
509,20161121,09:55:24,300559,XSHE,91.03,11200,B
510,20161121,09:55:27,300559,XSHE,91.02,2000,S
511,20161121,09:55:30,300559,XSHE,91.0,5700,S
512,20161121,09:55:33,300559,XSHE,91.0,1700,S
513,20161121,09:55:36,300559,XSHE,91.06,3400,B
514,20161121,09:55:39,300559,XSHE,91.03,3600,S
515,20161121,09:55:42,300559,XSHE,91.08,2800,B
516,20161121,09:55:45,300559,XSHE,91.1,1500,B
517,20161121,09:55:48,300559,XSHE,91.06,3200,S
518,20161121,09:55:51,300559,XSHE,91.1,4100,B
519,20161121,09:55:54,300559,XSHE,91.12,800,B
520,20161121,09:55:57,300559,XSHE,91.1,2600,S
521,20161121,09:56:00,300559,XSHE,91.15,6100,B
522,20161121,09:56:03,300559,XSHE,91.12,1400,S
523,20161121,09:56:06,300559,XSHE,91.15,1000,B
524,20161121,09:56:09,300559,XSHE,91.12,2400,S
525,20161121,09:56:12,300559,XSHE,91.15,2500,B
